source_path	archive_path	sha256	bytes	main_comparison	disposition	destination_path
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/inputs/protein_d12ded276778cca561f61708455f059a1bccb3f6e5b75d6ea02f274ab7b9a20d_precomputed_seed20260919.fasta	quick_hack/results/structure_campaign/compute/inputs/protein_d12ded276778cca561f61708455f059a1bccb3f6e5b75d6ea02f274ab7b9a20d_precomputed_seed20260919.fasta	4a85b1164fcca1d67972fa67f8a3a74d1a77901a43a123c172c3a34517b0f436	390	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/inputs/protein_d12ded276778cca561f61708455f059a1bccb3f6e5b75d6ea02f274ab7b9a20d_precomputed_seed20260919.fasta
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/inputs/protein_d12ded276778cca561f61708455f059a1bccb3f6e5b75d6ea02f274ab7b9a20d_precomputed_seed20260919.yaml	quick_hack/results/structure_campaign/compute/inputs/protein_d12ded276778cca561f61708455f059a1bccb3f6e5b75d6ea02f274ab7b9a20d_precomputed_seed20260919.yaml	9733bbc75429082e3dd857030a54e6d0db6c6d853cd1e1083bd33ea107bf1c44	439	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/inputs/protein_d12ded276778cca561f61708455f059a1bccb3f6e5b75d6ea02f274ab7b9a20d_precomputed_seed20260919.yaml
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/inputs/protein_d9dadae508e1aba65519f0bec221151e33dd065734ac6bd7d657c57034b61154_precomputed_seed20260919.fasta	quick_hack/results/structure_campaign/compute/inputs/protein_d9dadae508e1aba65519f0bec221151e33dd065734ac6bd7d657c57034b61154_precomputed_seed20260919.fasta	b5316908d66a144ac8df631f78141f6ef7ac659dd7d8b8a19bda40ee112f2565	186	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/inputs/protein_d9dadae508e1aba65519f0bec221151e33dd065734ac6bd7d657c57034b61154_precomputed_seed20260919.fasta
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/inputs/protein_d9dadae508e1aba65519f0bec221151e33dd065734ac6bd7d657c57034b61154_precomputed_seed20260919.yaml	quick_hack/results/structure_campaign/compute/inputs/protein_d9dadae508e1aba65519f0bec221151e33dd065734ac6bd7d657c57034b61154_precomputed_seed20260919.yaml	4177c696e9c16ebe6c5fee5068c21078be52e2363c24c80cf384bbdb8f8ebc20	235	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/inputs/protein_d9dadae508e1aba65519f0bec221151e33dd065734ac6bd7d657c57034b61154_precomputed_seed20260919.yaml
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/inputs/protein_dba94fe4564b656dcb4c88ed9c0af05dfe78a7d6ea0ef18b1c71b29fe58fa0d9_precomputed_seed20260919.fasta	quick_hack/results/structure_campaign/compute/inputs/protein_dba94fe4564b656dcb4c88ed9c0af05dfe78a7d6ea0ef18b1c71b29fe58fa0d9_precomputed_seed20260919.fasta	98eb1aedb5662e3333e27fb5ca272efd7efaba9bc99d878b584c8383a800ff3a	195	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/inputs/protein_dba94fe4564b656dcb4c88ed9c0af05dfe78a7d6ea0ef18b1c71b29fe58fa0d9_precomputed_seed20260919.fasta
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/inputs/protein_dba94fe4564b656dcb4c88ed9c0af05dfe78a7d6ea0ef18b1c71b29fe58fa0d9_precomputed_seed20260919.yaml	quick_hack/results/structure_campaign/compute/inputs/protein_dba94fe4564b656dcb4c88ed9c0af05dfe78a7d6ea0ef18b1c71b29fe58fa0d9_precomputed_seed20260919.yaml	82b6e827734c05f4439b5fff174750bec0f465c5435e93968be5628e73b116be	244	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/inputs/protein_dba94fe4564b656dcb4c88ed9c0af05dfe78a7d6ea0ef18b1c71b29fe58fa0d9_precomputed_seed20260919.yaml
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/inputs/protein_dfb8a2ccde79614b69b3425f8cd6ffcf0f2bddaf437ae76facc8bb7ebdfacb2e_precomputed_seed20260919.fasta	quick_hack/results/structure_campaign/compute/inputs/protein_dfb8a2ccde79614b69b3425f8cd6ffcf0f2bddaf437ae76facc8bb7ebdfacb2e_precomputed_seed20260919.fasta	229502c4862f5792d29e97191a490a0ea250ed2d1be8f0730fe98f2f2b9e71b8	293	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/inputs/protein_dfb8a2ccde79614b69b3425f8cd6ffcf0f2bddaf437ae76facc8bb7ebdfacb2e_precomputed_seed20260919.fasta
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/inputs/protein_dfb8a2ccde79614b69b3425f8cd6ffcf0f2bddaf437ae76facc8bb7ebdfacb2e_precomputed_seed20260919.yaml	quick_hack/results/structure_campaign/compute/inputs/protein_dfb8a2ccde79614b69b3425f8cd6ffcf0f2bddaf437ae76facc8bb7ebdfacb2e_precomputed_seed20260919.yaml	e5683465a75b32890d70c80bc8b2ca2a297c98c6706bd16a14ca86594d42cc53	342	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/inputs/protein_dfb8a2ccde79614b69b3425f8cd6ffcf0f2bddaf437ae76facc8bb7ebdfacb2e_precomputed_seed20260919.yaml
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/inputs/protein_e5af13d33e889258c3c023a666c476f620d82348973f983e518b9779866522d1_precomputed_seed20260919.fasta	quick_hack/results/structure_campaign/compute/inputs/protein_e5af13d33e889258c3c023a666c476f620d82348973f983e518b9779866522d1_precomputed_seed20260919.fasta	5c953d3ff50cdfcea754daacf70aaac73421777c8acc893d36f1f648d88e99c0	275	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/inputs/protein_e5af13d33e889258c3c023a666c476f620d82348973f983e518b9779866522d1_precomputed_seed20260919.fasta
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/inputs/protein_e5af13d33e889258c3c023a666c476f620d82348973f983e518b9779866522d1_precomputed_seed20260919.yaml	quick_hack/results/structure_campaign/compute/inputs/protein_e5af13d33e889258c3c023a666c476f620d82348973f983e518b9779866522d1_precomputed_seed20260919.yaml	7e50da3a067a48ccc75c44b5233cceb17490175bb2050125c3462569936c60e1	324	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/inputs/protein_e5af13d33e889258c3c023a666c476f620d82348973f983e518b9779866522d1_precomputed_seed20260919.yaml
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/inputs/protein_e6bde9e98c0c71a406cda37d339a2829de1ba0ba203b851d67e4082deda858a7_precomputed_seed20260919.fasta	quick_hack/results/structure_campaign/compute/inputs/protein_e6bde9e98c0c71a406cda37d339a2829de1ba0ba203b851d67e4082deda858a7_precomputed_seed20260919.fasta	c0ce43ee200e5e0c86ecd78240a5f94a2732d0536fa761a605617aef6cc9c6db	483	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/inputs/protein_e6bde9e98c0c71a406cda37d339a2829de1ba0ba203b851d67e4082deda858a7_precomputed_seed20260919.fasta
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/inputs/protein_e6bde9e98c0c71a406cda37d339a2829de1ba0ba203b851d67e4082deda858a7_precomputed_seed20260919.yaml	quick_hack/results/structure_campaign/compute/inputs/protein_e6bde9e98c0c71a406cda37d339a2829de1ba0ba203b851d67e4082deda858a7_precomputed_seed20260919.yaml	801b939003551fe04443ef605faa4ac6ff0bed322bdaab70f878a173cef696b0	532	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/inputs/protein_e6bde9e98c0c71a406cda37d339a2829de1ba0ba203b851d67e4082deda858a7_precomputed_seed20260919.yaml
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/inputs/protein_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992_precomputed_seed20260919.fasta	quick_hack/results/structure_campaign/compute/inputs/protein_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992_precomputed_seed20260919.fasta	5849653579271548701be4a94a8a731e631e5f6c831221265f0943e630dc7c9f	258	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/inputs/protein_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992_precomputed_seed20260919.fasta
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/inputs/protein_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992_precomputed_seed20260919.yaml	quick_hack/results/structure_campaign/compute/inputs/protein_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992_precomputed_seed20260919.yaml	15f0758c7936a62d99fa3b6cf395cb53b31e4e5c770263d184625ce3689b2c97	307	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/inputs/protein_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992_precomputed_seed20260919.yaml
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/inputs/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919.fasta	quick_hack/results/structure_campaign/compute/inputs/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919.fasta	4d25aaae0249831b9216d8a37507c70675a856bf7f76e64588b3440676f31195	218	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/inputs/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919.fasta
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/inputs/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919.yaml	quick_hack/results/structure_campaign/compute/inputs/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919.yaml	cafe62a62608c2f2d00690942114c980395cea4f151af374c4ca085d70e536f9	267	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/inputs/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919.yaml
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/inputs/protein_f3b157eea4a7b3afed59584e95a707bc05cb7cf6e128952858f1c030fdca8e9f_precomputed_seed20260919.fasta	quick_hack/results/structure_campaign/compute/inputs/protein_f3b157eea4a7b3afed59584e95a707bc05cb7cf6e128952858f1c030fdca8e9f_precomputed_seed20260919.fasta	954669aa88cf742c40f2f88149d8c164057eda554922137dfa1b5576efbf2e32	170	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/inputs/protein_f3b157eea4a7b3afed59584e95a707bc05cb7cf6e128952858f1c030fdca8e9f_precomputed_seed20260919.fasta
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/inputs/protein_f3b157eea4a7b3afed59584e95a707bc05cb7cf6e128952858f1c030fdca8e9f_precomputed_seed20260919.yaml	quick_hack/results/structure_campaign/compute/inputs/protein_f3b157eea4a7b3afed59584e95a707bc05cb7cf6e128952858f1c030fdca8e9f_precomputed_seed20260919.yaml	d79f648b670805c04e2ba5026f6d99f65d63e5ff4f8bca214ceeaadcce7fac28	219	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/inputs/protein_f3b157eea4a7b3afed59584e95a707bc05cb7cf6e128952858f1c030fdca8e9f_precomputed_seed20260919.yaml
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/inputs/protein_fa6506540deb5226f196b5e2c3dc3fd6a10972fec505231d4d43a33b7e157c2a_precomputed_seed20260919.fasta	quick_hack/results/structure_campaign/compute/inputs/protein_fa6506540deb5226f196b5e2c3dc3fd6a10972fec505231d4d43a33b7e157c2a_precomputed_seed20260919.fasta	38aa3d650ad0f1b9faf719a8d9f42e20272ddc0459559f7f937fb7a445c97e99	1015	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/inputs/protein_fa6506540deb5226f196b5e2c3dc3fd6a10972fec505231d4d43a33b7e157c2a_precomputed_seed20260919.fasta
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/inputs/protein_fa6506540deb5226f196b5e2c3dc3fd6a10972fec505231d4d43a33b7e157c2a_precomputed_seed20260919.yaml	quick_hack/results/structure_campaign/compute/inputs/protein_fa6506540deb5226f196b5e2c3dc3fd6a10972fec505231d4d43a33b7e157c2a_precomputed_seed20260919.yaml	2cb5fd90ae893dcf55b0c663e5db3ecc29bc0d281b7c951eaa477e7c01f309e8	1064	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/inputs/protein_fa6506540deb5226f196b5e2c3dc3fd6a10972fec505231d4d43a33b7e157c2a_precomputed_seed20260919.yaml
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/inputs/protein_ff641b7f66baa209ff86e50cff70775b9fc1fd0004872ad33a501711d57eaf5e_precomputed_seed20260919.fasta	quick_hack/results/structure_campaign/compute/inputs/protein_ff641b7f66baa209ff86e50cff70775b9fc1fd0004872ad33a501711d57eaf5e_precomputed_seed20260919.fasta	7b5b6a0f4c3e652a2d1c40983eb8b45e8d3ccfbfe5a419910420f4e6374721f5	233	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/inputs/protein_ff641b7f66baa209ff86e50cff70775b9fc1fd0004872ad33a501711d57eaf5e_precomputed_seed20260919.fasta
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/inputs/protein_ff641b7f66baa209ff86e50cff70775b9fc1fd0004872ad33a501711d57eaf5e_precomputed_seed20260919.yaml	quick_hack/results/structure_campaign/compute/inputs/protein_ff641b7f66baa209ff86e50cff70775b9fc1fd0004872ad33a501711d57eaf5e_precomputed_seed20260919.yaml	973e375fbb2833baf7268c53e0c187c9a12f9a227454f492dcf07764bee17702	282	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/inputs/protein_ff641b7f66baa209ff86e50cff70775b9fc1fd0004872ad33a501711d57eaf5e_precomputed_seed20260919.yaml
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/inputs/protein_ff94800e922179729e86c53f89319115126e45abae0220aa9052e0fb76f532c1_precomputed_seed20260919.fasta	quick_hack/results/structure_campaign/compute/inputs/protein_ff94800e922179729e86c53f89319115126e45abae0220aa9052e0fb76f532c1_precomputed_seed20260919.fasta	b3754304188840d44b85536e8b0694be843afe635da203c2674e50ab8bd70765	229	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/inputs/protein_ff94800e922179729e86c53f89319115126e45abae0220aa9052e0fb76f532c1_precomputed_seed20260919.fasta
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/inputs/protein_ff94800e922179729e86c53f89319115126e45abae0220aa9052e0fb76f532c1_precomputed_seed20260919.yaml	quick_hack/results/structure_campaign/compute/inputs/protein_ff94800e922179729e86c53f89319115126e45abae0220aa9052e0fb76f532c1_precomputed_seed20260919.yaml	09eefc52382cc04be168e5d01f2f3b19b567a0ae5c0b542515abc92ac994c225	278	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/inputs/protein_ff94800e922179729e86c53f89319115126e45abae0220aa9052e0fb76f532c1_precomputed_seed20260919.yaml
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/inventory_during_continuation.json	quick_hack/results/structure_campaign/compute/inventory_during_continuation.json	42f63b1b250d6cc95499b0676b9be54ff8a7cb03e9e61544374837d44489cebf	1206	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/inventory_during_continuation.json
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/jobs.json	quick_hack/results/structure_campaign/compute/jobs.json	5ad34ad320e55b34fb08da58ece9a41ba9f052381167a439a0072c5b27a9a0eb	440038	missing	integrated_historical_evidence	results/recovery_20260920/snapshot/results/structure_campaign/compute/jobs.json
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/ledger_freeze.json	quick_hack/results/structure_campaign/compute/ledger_freeze.json	8868ac042c62ace3df455fabc395f1f0fa32f6bead0b19193a9eb990167cc7d2	479	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/ledger_freeze.json
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/model_metrics.tsv	quick_hack/results/structure_campaign/compute/model_metrics.tsv	0a59132c00802d3f1e623d6dc744daa5ba50b9941db2aabe337a0eb8acc8edee	49498	missing	integrated_historical_evidence	results/recovery_20260920/snapshot/results/structure_campaign/compute/model_metrics.tsv
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/models/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919/confidence.json	quick_hack/results/structure_campaign/compute/models/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919/confidence.json	1d2a89be29784eebe094054b71e82a7638c27f966d3d3bfc9430766a80fb0214	445	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/models/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919/confidence.json
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/models/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919/model.cif	quick_hack/results/structure_campaign/compute/models/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919/model.cif	d2b318e1f2ab28d8ef75df7e336b7022b583a608a9ca452685df7765a4421049	80964	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/models/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919/model.cif
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/models/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919/pae.npz	quick_hack/results/structure_campaign/compute/models/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919/pae.npz	a865ccdce7f4992d3e2e57efa6e4f09dd00a7b98171c3b94812d5857a53d6135	48578	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/models/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919/pae.npz
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/models/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919/pde.npz	quick_hack/results/structure_campaign/compute/models/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919/pde.npz	b5468f57e935d626e16ed8734e6641121b8d9e82df4f530ee9a34dc5056b44de	42792	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/models/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919/pde.npz
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/models/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919/plddt.npz	quick_hack/results/structure_campaign/compute/models/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919/plddt.npz	6027851f17082ff92387312ce4c41b9809eac73bf1264edbb713363815ac0a17	678	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/models/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919/plddt.npz
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/models/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919/prior_provenance.json	quick_hack/results/structure_campaign/compute/models/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919/prior_provenance.json	77da8c89bcc862db088dbd9adf1c5c74a877804e1cab4be1b0c3e4d921b1f5ed	7293	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/models/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919/prior_provenance.json
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/models/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919/residue_confidence.tsv	quick_hack/results/structure_campaign/compute/models/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919/residue_confidence.tsv	8e89453d72b8212c4ce5f9c9d396a50b64abc276d46318375e1df2e984c65ed3	20259	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/models/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919/residue_confidence.tsv
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/models/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919/validation.json	quick_hack/results/structure_campaign/compute/models/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919/validation.json	86f5b4fa152079a5625f7b0e954c3b90e536df9130789fcdffd5e9d5a5dcff90	239	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/models/protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa_precomputed_seed20260919/validation.json
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/precomputed_context/jobs.json	quick_hack/results/structure_campaign/compute/precomputed_context/jobs.json	7fc615ac939ee0cda93f8d8acec8342be909a8cf6b45e171fa6443f89d26e888	101911	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/precomputed_context/jobs.json
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/precomputed_context/model_metrics.tsv	quick_hack/results/structure_campaign/compute/precomputed_context/model_metrics.tsv	8b5bd6db251034e28cf3d4607c74b74ec4fcf40678e09ca6a79d0d4a73665376	19847	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/precomputed_context/model_metrics.tsv
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/precomputed_context/structure_gallery.json	quick_hack/results/structure_campaign/compute/precomputed_context/structure_gallery.json	a497c21a614e25d7b51693944fb9738992445f9bdc6498dcfe3e9b801a0114f9	2596	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/precomputed_context/structure_gallery.json
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/precomputed_context/summary.json	quick_hack/results/structure_campaign/compute/precomputed_context/summary.json	1b2f7921ea946e85900becedcaaa33d21d96bf81bb6522ed6ad2ad0e667dbf64	386	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/precomputed_context/summary.json
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/preflight.json	quick_hack/results/structure_campaign/compute/preflight.json	84ac74935d70141f27896985ea14a6fad2b56124163118edfcdf80879949faa3	5637	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/preflight.json
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/single_sequence_deepdive/executed_diagnostic.sh	quick_hack/results/structure_campaign/compute/single_sequence_deepdive/executed_diagnostic.sh	b5f109adeacb8acba4f128509cafc02e277e237d0c8ae6f88e739b37ccaf67fc	635	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/single_sequence_deepdive/executed_diagnostic.sh
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/single_sequence_deepdive/export_receipt.json	quick_hack/results/structure_campaign/compute/single_sequence_deepdive/export_receipt.json	ac38c6b03202677a8f23569abdc1385f34b341297c81c9970f81d163503e2877	5490	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/single_sequence_deepdive/export_receipt.json
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/single_sequence_deepdive/firstpass_reuse_verification.json	quick_hack/results/structure_campaign/compute/single_sequence_deepdive/firstpass_reuse_verification.json	05b04be96c651543eb1597af5f071a5bfcf554390420c9e1e1424ead3e8ed89b	1067	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/single_sequence_deepdive/firstpass_reuse_verification.json
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/single_sequence_deepdive/inputs/manifest.json	quick_hack/results/structure_campaign/compute/single_sequence_deepdive/inputs/manifest.json	d2ac8649f173df2670f72cc6fd4658f8ac39009be94f4d394fa5316601c90119	47269	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/single_sequence_deepdive/inputs/manifest.json
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/single_sequence_deepdive/inputs/protein_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c_single_sequence_seed20260919.fasta	quick_hack/results/structure_campaign/compute/single_sequence_deepdive/inputs/protein_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c_single_sequence_seed20260919.fasta	832dea5540c0afa25aea2b8b1da550bb2dcdb681089a0f0dfb1dbc840850305d	151	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/single_sequence_deepdive/inputs/protein_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c_single_sequence_seed20260919.fasta
/home/ubuntu/workspace/quick_hack/results/structure_campaign/compute/single_sequence_deepdive/inputs/protein_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c_single_sequence_seed20260919.yaml	quick_hack/results/structure_campaign/compute/single_sequence_deepdive/inputs/protein_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c_single_sequence_seed20260919.yaml	0f784fb52f0aa49537a804a5726ae80a28edeb73937090b101f71750c09b97f4	128	missing	local_archive_only	quick-hack-recovery-20260920.tar.gz::quick_hack/results/structure_campaign/compute/single_sequence_deepdive/inputs/protein_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c_single_sequence_seed20260919.yaml
